PERSONAL_MONTHLY_INCOME_SCALED,OTHER_INCOMES_SCALED,PERSONAL_ASSETS_VALUE_SCALED
-1.0509354241405853,-0.21219677661329672,0.0
0.15389852855872083,4.962839050464882,0.0
-0.7998179054565865,-0.21219677661329672,0.0
-0.2417789750477,-0.21219677661329672,0.0
0.5869088366094964,-0.21219677661329672,0.0
-0.5626513600328097,-0.21219677661329672,0.0
1.6974063081231805,-0.21219677661329672,0.0
-0.7161120658952534,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
2.2972981583127337,-0.21219677661329672,0.0
0.8910400536823395,-0.21219677661329672,0.0
-0.42872201673467697,-0.21219677661329672,0.0
-0.10226924244547836,-0.21219677661329672,0.0
0.3497422911857197,-0.21219677661329672,0.0
-0.5403298028164543,-0.21219677661329672,0.0
2.2972981583127337,-0.21219677661329672,0.0
2.2972981583127337,-0.21219677661329672,0.0
-0.10226924244547836,-0.21219677661329672,0.0
-0.9951315310996968,-0.21219677661329672,0.0
-1.0788373706610297,-0.21219677661329672,0.0
-0.6993708979829869,-0.21219677661329672,0.0
-0.11622021570570053,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
-0.939327638058808,-0.21219677661329672,0.0
-0.11063982640161166,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
-0.5207984402521432,-0.21219677661329672,0.0
-0.7998179054565865,5.825345021644578,0.0
2.2972981583127337,-0.21219677661329672,0.0
-1.2183471032632514,-0.21219677661329672,0.0
-0.8249296573249864,-0.21219677661329672,0.0
-0.571021943988943,-0.21219677661329672,0.0
-0.5459101921205431,-0.21219677661329672,0.0
0.5506363061329188,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
-0.10226924244547836,-0.21219677661329672,0.0
1.178430102842916,-0.21219677661329672,0.0
-0.7216924551993423,-0.21219677661329672,0.0
0.5952794205656298,-0.21219677661329672,0.0
-1.1681235995264516,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
-0.6993708979829869,-0.21219677661329672,0.0
-0.5403298028164543,-0.21219677661329672,0.0
0.03724049015674326,3.2378271081054892,0.0
0.17675022275896488,-0.21219677661329672,0.0
0.24371489440803126,-0.21219677661329672,0.0
-0.18597508200681134,-0.21219677661329672,0.0
0.8157047980771399,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
-0.5207984402521432,-0.21219677661329672,0.0
-0.713321871243209,-0.21219677661329672,0.0
-0.939327638058808,-0.21219677661329672,0.0
-1.0899981492692075,-0.21219677661329672,0.0
-0.6324062263339205,-0.21219677661329672,0.0
0.4557696879634081,-0.21219677661329672,0.0
2.009908109152157,-0.21219677661329672,0.0
0.3832246270102529,-0.21219677661329672,0.0
1.6667141669506917,-0.21219677661329672,0.0
0.07072282598127645,-0.21219677661329672,0.0
2.2972981583127337,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
-1.00350211505583,-0.21219677661329672,0.0
-1.0788373706610297,3.2378271081054892,0.0
-0.5068474669919211,-0.21219677661329672,0.0
0.9580047253314059,-0.21219677661329672,0.0
-0.6156650584216539,-0.21219677661329672,0.0
-0.10226924244547836,-0.21219677661329672,0.0
-0.01856340288414539,-0.21219677661329672,0.0
-0.7205763773385246,-0.21219677661329672,0.0
1.5160436557402923,-0.21219677661329672,0.0
-0.138541772922056,-0.21219677661329672,0.0
-0.2872591478760241,-0.21219677661329672,0.0
1.6248612471700252,-0.21219677661329672,0.0
0.18233061206305373,3.2378271081054892,0.0
1.1895908814510938,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
-0.713321871243209,-0.21219677661329672,0.0
-0.9142158861904082,-0.21219677661329672,0.0
0.7347891531678513,-0.21219677661329672,0.0
-0.3115338413488108,-0.21219677661329672,0.0
-0.4231416274305881,-0.21219677661329672,0.0
-0.7161120658952534,-0.21219677661329672,0.0
-0.3812887076499216,-0.21219677661329672,0.0
0.17675022275896488,-0.21219677661329672,0.0
1.0500811488488722,-0.21219677661329672,0.0
1.0138086183722945,-0.21219677661329672,0.0
-0.6435670049420983,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
0.03724049015674326,-0.21219677661329672,0.0
0.18233061206305373,-0.21219677661329672,0.0
-0.939327638058808,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
-0.6603081728543648,-0.21219677661329672,0.0
-1.0788373706610297,-0.21219677661329672,0.0
-0.939327638058808,-0.21219677661329672,0.0
-0.2696809215681443,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
-0.7161120658952534,-0.21219677661329672,0.0
-0.1831848873547669,-0.21219677661329672,0.0
-0.9756001685353857,0.6503091945663998,0.0
1.9345728535469573,-0.21219677661329672,0.0
-0.5421992332333241,-0.21219677661329672,0.0
-0.42035143277854364,-0.21219677661329672,0.0
2.2972981583127337,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
1.041710564892739,-0.21219677661329672,0.0
2.2972981583127337,-0.21219677661329672,0.0
-0.526378829556232,-0.21219677661329672,0.0
-0.6491473942461871,-0.21219677661329672,0.0
-1.087207954617163,2.8065741225156406,0.0
-0.40919065417036593,0.9897915448227284,0.0
-0.22224761248338895,-0.21219677661329672,0.0
2.2972981583127337,-0.21219677661329672,0.0
-0.10226924244547836,-0.21219677661329672,0.0
-0.4956866883837433,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
-0.10505943709752279,-0.21219677661329672,0.0
-0.9365374434067636,-0.21219677661329672,0.0
0.17675022275896488,-0.21219677661329672,0.0
-0.035304570796411985,-0.21219677661329672,0.0
-0.939327638058808,-0.21219677661329672,0.0
0.4557696879634081,-0.21219677661329672,0.0
-1.4973665684676944,-0.21219677661329672,0.0
-0.6547277835502759,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
0.3162599553611865,-0.21219677661329672,0.0
0.11536594041398737,-0.21219677661329672,0.0
-1.0899981492692075,-0.21219677661329672,0.0
-0.3394357878692551,-0.21219677661329672,0.0
0.7727637023821761,-0.21219677661329672,0.0
2.2972981583127337,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
-0.30316325739267747,-0.21219677661329672,0.0
1.30677905683696,-0.21219677661329672,0.0
0.4111265735306972,2.8928247196336105,0.0
-0.6045042798134762,-0.21219677661329672,0.0
-0.44546318464694357,-0.21219677661329672,0.0
0.10261475085414418,-0.21219677661329672,0.0
0.6383321240466752,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
1.2928280835767378,-0.21219677661329672,0.0
-1.0788373706610297,-0.21219677661329672,0.0
-0.2836318948283665,-0.21219677661329672,0.0
-0.8137688787168086,-0.21219677661329672,0.0
-1.190445156742807,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
-0.5207984402521432,-0.21219677661329672,0.0
0.751530321080118,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
0.5143637756563412,-0.21219677661329672,0.0
0.6371323403462962,-0.21219677661329672,0.0
0.5952794205656298,-0.21219677661329672,0.0
1.580134426897753,-0.21219677661329672,0.0
-0.5598611653807652,-0.21219677661329672,0.0
-0.2557299483079221,-0.21219677661329672,0.0
0.17675022275896488,-0.21219677661329672,0.0
-0.6156650584216539,-0.21219677661329672,0.0
-0.4845259097755656,-0.21219677661329672,0.0
0.10894849271428529,-0.21219677661329672,0.0
0.2130227532355425,-0.21219677661329672,0.0
-0.10226924244547836,-0.21219677661329672,0.0
-0.23061819643952225,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
-0.3812887076499216,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
0.874298885770073,-0.21219677661329672,0.0
0.44739910400727484,-0.21219677661329672,0.0
-0.07601351076974033,-0.21219677661329672,0.0
-0.17760449805067804,-0.21219677661329672,0.0
-0.7942375161524976,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
0.08188360458945418,-0.21219677661329672,0.0
1.4323378161789595,-0.21219677661329672,0.0
-0.939327638058808,-0.21219677661329672,0.0
-1.087207954617163,-0.21219677661329672,0.0
0.15163847089056498,-0.21219677661329672,0.0
1.0138086183722945,-0.21219677661329672,0.0
-0.7161120658952534,-0.21219677661329672,0.0
0.4669304665715858,6.687850992824274,0.0
-0.5207984402521432,-0.21219677661329672,0.0
-0.9700197792312968,-0.21219677661329672,0.0
-0.7914473215004532,-0.21219677661329672,0.0
-0.5766023332930319,-0.21219677661329672,0.0
2.2972981583127337,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
-1.2183471032632514,-0.21219677661329672,0.0
-0.7495944017197866,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
-0.3561769557815217,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
-0.797027710804542,2.8065741225156406,0.0
-0.6882101193748091,-0.21219677661329672,0.0
-0.5989238905093873,-0.21219677661329672,0.0
-0.3561769557815217,-0.21219677661329672,0.0
0.47530105052771915,-0.21219677661329672,0.0
-0.7272728445034312,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
0.5673774740451855,-0.21219677661329672,0.0
-0.04646534940458971,-0.21219677661329672,0.0
-0.693790508678898,2.6340729282797017,0.0
-0.9281668594506304,-0.21219677661329672,0.0
0.48088143983180803,-0.21219677661329672,0.0
2.2972981583127337,-0.21219677661329672,0.0
-1.0788373706610297,-0.21219677661329672,0.0
-0.6603081728543648,-0.21219677661329672,0.0
-1.2183471032632514,-0.21219677661329672,0.0
0.9998576451120724,-0.21219677661329672,0.0
0.2827776195366533,-0.21219677661329672,0.0
2.2972981583127337,-0.21219677661329672,0.0
2.2972981583127337,-0.21219677661329672,0.0
-0.0883182691852562,-0.21219677661329672,0.0
-0.32548481460903295,-0.21219677661329672,0.0
1.248184969144027,-0.21219677661329672,0.0
-0.939327638058808,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
-0.7440140124156978,-0.21219677661329672,0.0
0.062352242025143154,-0.21219677661329672,0.0
-0.31990442530494406,-0.21219677661329672,0.0
-0.7161120658952534,-0.21219677661329672,0.0
-0.3812887076499216,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
0.17675022275896488,-0.21219677661329672,0.0
0.05956204737309872,-0.21219677661329672,0.0
-0.880733550365875,-0.21219677661329672,0.0
-0.6603081728543648,-0.21219677661329672,0.0
-0.09389865848934506,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
0.1097855511098985,2.8065741225156406,0.0
-0.10226924244547836,-0.21219677661329672,0.0
0.03445029550469882,-0.21219677661329672,0.0
-0.713321871243209,-0.21219677661329672,0.0
2.2972981583127337,-0.21219677661329672,0.0
-0.693790508678898,-0.21219677661329672,0.0
-0.9337472487547193,-0.21219677661329672,0.0
2.2972981583127337,-0.21219677661329672,0.0
-0.3115338413488108,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
-0.7122336953289118,-0.21219677661329672,0.0
0.3999657949225195,-0.21219677661329672,0.0
-0.7719159589361422,-0.21219677661329672,0.0
-0.42035143277854364,2.8928247196336105,0.0
-0.7998179054565865,-0.21219677661329672,0.0
-1.00350211505583,-0.21219677661329672,0.0
-0.04088496010050085,-0.21219677661329672,0.0
0.5673774740451855,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
0.3999657949225195,-0.21219677661329672,0.0
2.2972981583127337,-0.21219677661329672,0.0
-1.2183471032632514,-0.21219677661329672,0.0
0.06793263132923201,3.1343263915639255,0.0
2.1222134438969453,-0.21219677661329672,0.0
1.0138086183722945,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
-0.23061819643952225,-0.21219677661329672,0.0
-0.6882101193748091,-0.21219677661329672,0.0
-0.06973557280264037,-0.21219677661329672,0.0
1.0558010478855633,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
0.4557696879634081,-0.21219677661329672,0.0
-0.4928964937316989,-0.21219677661329672,0.0
-0.6714689514625426,-0.21219677661329672,0.0
-0.4510435739510324,-0.21219677661329672,0.0
2.2972981583127337,-0.21219677661329672,0.0
-0.7719159589361422,-0.21219677661329672,0.0
-0.7161120658952534,-0.21219677661329672,0.0
-0.6603081728543648,-0.21219677661329672,0.0
2.2972981583127337,-0.21219677661329672,0.0
-0.674259146114587,-0.21219677661329672,0.0
0.7040970119953626,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
-0.3478063718253884,-0.21219677661329672,0.0
0.14326788693443168,-0.21219677661329672,0.0
-0.261310337612011,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
-0.5180082456000988,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
2.2972981583127337,-0.21219677661329672,0.0
-0.10226924244547836,-0.21219677661329672,0.0
0.7347891531678513,-0.21219677661329672,0.0
0.03724049015674326,-0.21219677661329672,0.0
-1.023033477620141,-0.21219677661329672,0.0
1.0138086183722945,-0.21219677661329672,0.0
-0.9281668594506304,-0.21219677661329672,0.0
0.3860148216622973,-0.21219677661329672,0.0
0.6761950654749183,-0.21219677661329672,0.0
-0.25852014295996656,-0.21219677661329672,0.0
0.5952794205656298,-0.21219677661329672,0.0
1.8508670139856243,-0.21219677661329672,0.0
2.2972981583127337,-0.21219677661329672,0.0
-1.2043961300030293,-0.21219677661329672,0.0
0.17675022275896488,-0.21219677661329672,0.0
-0.3812887076499216,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
-0.1301711889659227,-0.21219677661329672,0.0
-0.3812887076499216,-0.21219677661329672,0.0
2.2972981583127337,6.687850992824274,0.0
1.404435869658515,-0.21219677661329672,0.0
0.17675022275896488,-0.21219677661329672,0.0
-0.6603081728543648,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
-0.6882101193748091,-0.21219677661329672,0.0
-0.45383376860307684,-0.21219677661329672,0.0
0.4557696879634081,-0.21219677661329672,0.0
-0.08273787988116733,-0.21219677661329672,0.0
2.2972981583127337,-0.21219677661329672,0.0
1.1533183509745162,-0.21219677661329672,0.0
-0.7161120658952534,-0.21219677661329672,0.0
-0.5207984402521432,-0.21219677661329672,0.0
2.2972981583127337,-0.21219677661329672,0.0
-0.15528294083432256,-0.21219677661329672,0.0
-0.3812887076499216,-0.21219677661329672,0.0
0.16279924949874272,-0.21219677661329672,0.0
-0.29200247878449975,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
-0.7161120658952534,-0.21219677661329672,0.0
2.2972981583127337,-0.21219677661329672,0.0
-0.10673355388874951,-0.21219677661329672,0.0
-0.052296856227362666,-0.21219677661329672,0.0
-0.5487003867725876,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
-0.007402624275967659,-0.21219677661329672,0.0
-0.6045042798134762,-0.21219677661329672,0.0
1.8508670139856243,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
-0.6603081728543648,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
-0.7300630391554757,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
-0.6456596509311315,-0.21219677661329672,0.0
-0.6324062263339205,4.962839050464882,0.0
-0.7998179054565865,2.8065741225156406,0.0
-1.0732569813569408,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
-0.7021610926350313,-0.21219677661329672,0.0
2.2972981583127337,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
-0.797027710804542,-0.21219677661329672,0.0
2.2972981583127337,-0.21219677661329672,0.0
2.2972981583127337,-0.21219677661329672,0.0
0.17675022275896488,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
0.4836716344838524,-0.21219677661329672,0.0
-0.10226924244547836,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
-0.5403298028164543,-0.21219677661329672,0.0
2.2972981583127337,-0.21219677661329672,0.0
-0.2696809215681443,-0.21219677661329672,0.0
2.2972981583127337,-0.21219677661329672,0.0
2.2972981583127337,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
-0.6407768102900538,-0.21219677661329672,0.0
-1.145802042310096,-0.21219677661329672,0.0
0.17675022275896488,-0.21219677661329672,0.0
-0.11063982640161166,-0.21219677661329672,0.0
1.262135942404249,-0.21219677661329672,0.0
-0.6714689514625426,-0.21219677661329672,0.0
-1.00350211505583,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
2.2972981583127337,-0.21219677661329672,0.0
0.23255411579985352,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
2.0461806396287345,-0.21219677661329672,0.0
-0.6463571995941427,-0.21219677661329672,0.0
-0.8556217984974751,-0.21219677661329672,0.0
-0.010890367591023199,-0.21219677661329672,0.0
2.2972981583127337,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
0.062352242025143154,-0.21219677661329672,0.0
-0.2668907269160999,-0.21219677661329672,0.0
0.19070119601918703,-0.21219677661329672,0.0
0.020499322244476665,-0.21219677661329672,0.0
-1.0007119204037855,-0.21219677661329672,0.0
2.2972981583127337,-0.21219677661329672,0.0
-0.0883182691852562,-0.21219677661329672,0.0
-0.939327638058808,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
-0.6882101193748091,-0.21219677661329672,0.0
-0.3812887076499216,-0.21219677661329672,0.0
-0.5570709707287208,-0.21219677661329672,0.0
0.17675022275896488,-0.21219677661329672,0.0
-0.1748143033986336,-0.21219677661329672,0.0
0.17675022275896488,-0.21219677661329672,0.0
0.4557696879634081,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
0.16558944415078714,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
0.3609030697938974,-0.21219677661329672,0.0
-0.6941532339836638,-0.21219677661329672,0.0
0.7347891531678513,-0.21219677661329672,0.0
1.2732967210124269,6.687850992824274,0.0
-0.6368426358306711,-0.21219677661329672,0.0
-0.5207984402521432,-0.21219677661329672,0.0
-0.15416686297350488,-0.21219677661329672,0.0
-1.4415626754268058,-0.21219677661329672,0.0
-0.384078902301966,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
-0.693790508678898,-0.21219677661329672,0.0
0.0359290986702823,-0.21219677661329672,0.0
-0.3812887076499216,-0.21219677661329672,0.0
2.205221734795267,-0.21219677661329672,0.0
-0.3812887076499216,-0.21219677661329672,0.0
1.2091222440154048,4.134833318132373,0.0
2.2972981583127337,-0.21219677661329672,0.0
-0.7161120658952534,-0.21219677661329672,0.0
-0.5068474669919211,-0.21219677661329672,0.0
1.429547621526915,-0.21219677661329672,0.0
0.17675022275896488,-0.21219677661329672,0.0
-0.3980298755621882,-0.21219677661329672,0.0
-0.10226924244547836,-0.21219677661329672,0.0
-0.7328532338075201,-0.21219677661329672,0.0
2.2972981583127337,-0.21219677661329672,0.0
-0.40919065417036593,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
-0.4147710434744548,-0.21219677661329672,0.0
1.9680551893714904,-0.21219677661329672,0.0
0.4557696879634081,-0.21219677661329672,0.0
-0.10226924244547836,-0.21219677661329672,0.0
-0.04088496010050085,1.081562180156248,0.0
0.9552145306793615,-0.21219677661329672,0.0
-0.7719159589361422,-0.21219677661329672,0.0
0.2883580088407422,-0.21219677661329672,0.0
-0.3729181236937883,-0.21219677661329672,0.0
1.139367377714294,-0.21219677661329672,0.0
0.4557696879634081,-0.21219677661329672,0.0
2.2972981583127337,-0.21219677661329672,0.0
-0.5207984402521432,-0.21219677661329672,0.0
0.02607971154856553,-0.21219677661329672,0.0
2.2972981583127337,-0.21219677661329672,0.0
-0.7120941855963095,-0.21219677661329672,0.0
-0.7161120658952534,-0.21219677661329672,0.0
-0.7300630391554757,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
-0.7216924551993423,-0.21219677661329672,0.0
0.3999657949225195,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
-0.6603081728543648,-0.21219677661329672,0.0
-0.04646534940458971,-0.21219677661329672,0.0
-1.2183471032632514,-0.21219677661329672,0.0
-0.1413319675741004,-0.21219677661329672,0.0
2.2972981583127337,-0.21219677661329672,0.0
-0.3812887076499216,-0.21219677661329672,0.0
-1.0927883439212518,-0.21219677661329672,0.0
2.2972981583127337,-0.21219677661329672,0.0
0.03724049015674326,-0.21219677661329672,0.0
0.23325166446286463,-0.21219677661329672,0.0
-0.7161120658952534,-0.21219677661329672,0.0
-0.7161120658952534,-0.21219677661329672,0.0
-0.5989238905093873,-0.21219677661329672,0.0
1.0157896565752462,-0.21219677661329672,0.0
1.0138086183722945,-0.21219677661329672,0.0
-0.4928964937316989,-0.21219677661329672,0.0
-0.4147710434744548,-0.21219677661329672,0.0
-1.067676592052852,-0.21219677661329672,0.0
-0.797027710804542,2.8065741225156406,0.0
-0.7998179054565865,-0.21219677661329672,0.0
-0.6603081728543648,-0.21219677661329672,0.0
0.03724049015674326,-0.21219677661329672,0.0
-0.4733651311673879,-0.21219677661329672,0.0
0.6315519510422074,5.825345021644578,0.0
-0.7161120658952534,-0.21219677661329672,0.0
-1.009082504359919,-0.21219677661329672,0.0
0.874298885770073,-0.21219677661329672,0.0
-0.7105316765911647,-0.21219677661329672,0.0
1.2928280835767378,-0.21219677661329672,0.0
-0.2417789750477,-0.21219677661329672,0.0
0.9959234706526898,-0.21219677661329672,0.0
-1.0490101898306747,-0.21219677661329672,0.0
1.5718475487811812,-0.21219677661329672,0.0
-0.2166672231793001,-0.21219677661329672,0.0
0.17675022275896488,4.962839050464882,0.0
-0.7719159589361422,-0.21219677661329672,0.0
1.4636717021214185,-0.21219677661329672,0.0
1.0138086183722945,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
-0.3812887076499216,-0.21219677661329672,0.0
0.7347891531678513,-0.21219677661329672,0.0
-0.23898878039565555,-0.21219677661329672,0.0
-0.6045042798134762,-0.21219677661329672,0.0
1.0138086183722945,-0.21219677661329672,0.0
-0.10226924244547836,-0.21219677661329672,0.0
-0.7161120658952534,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
0.03724049015674326,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
-0.939327638058808,-0.21219677661329672,0.0
-0.5738121386409875,-0.21219677661329672,0.0
-0.28084170017632204,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
-0.8121784677651434,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
1.2928280835767378,-0.21219677661329672,0.0
-0.2417789750477,-0.21219677661329672,0.0
0.17675022275896488,-0.21219677661329672,0.0
-1.0927883439212518,-0.21219677661329672,0.0
-0.5207984402521432,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
-0.2864220894804109,6.256598007234426,0.0
-0.7998179054565865,-0.21219677661329672,0.0
-0.797027710804542,-0.21219677661329672,0.0
0.3106795660570976,-0.21219677661329672,0.0
-0.526378829556232,-0.21219677661329672,0.0
0.874298885770073,-0.21219677661329672,0.0
1.5718475487811812,-0.21219677661329672,0.0
0.5590068900890521,-0.21219677661329672,0.0
-0.6379866156380094,-0.21219677661329672,0.0
-0.32548481460903295,-0.21219677661329672,0.0
-0.7021610926350313,-0.21219677661329672,0.0
-0.3812887076499216,-0.21219677661329672,0.0
-0.3726949081216248,-0.21219677661329672,0.0
-1.1485922369621404,-0.21219677661329672,0.0
0.2883580088407422,-0.21219677661329672,0.0
2.2972981583127337,-0.21219677661329672,0.0
-0.5821827225971208,-0.21219677661329672,0.0
-0.7998179054565865,-0.21219677661329672,0.0
-0.2696809215681443,-0.21219677661329672,0.0
-0.6603081728543648,-0.21219677661329672,0.0
-0.09110846383730063,-0.21219677661329672,0.0
-0.052045738708678575,-0.21219677661329672,0.0
